State,City,Zipcode,Store Number,URL,mintemp_f,maxtemp_f,avgtemp_f,totalprecip_in,avghumidity,condition,icon,DMA
South Dakota,Sioux Falls,57106,4301,https://www.homedepot.com/l/Sioux-Falls/SD/Sioux-Falls/57106/4301,57.4,82.9,73.6,0.0,80.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Tennessee,Antioch,37013,721,https://www.homedepot.com/l/Antioch/TN/Antioch/37013/721,73.4,90.0,83.6,0.48,72.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Tennessee,Bartlett/Stage Rd,38128,737,https://www.homedepot.com/l/Bartlett-Stage-Rd/TN/Memphis/38128/737,78.4,93.4,87.5,0.41,70.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Tennessee,Bellevue,37221,722,https://www.homedepot.com/l/Bellevue/TN/Nashville/37221/722,70.3,87.8,82.1,0.86,85.0,Torrential rain shower,//cdn.weatherapi.com/weather/64x64/day/359.png,SE
Tennessee,Brentwood,37027,723,https://www.homedepot.com/l/Brentwood/TN/Brentwood/37027/723,74.7,89.2,83.2,0.56,71.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Tennessee,Centerline,37917,731,https://www.homedepot.com/l/Centerline/TN/Knoxville/37917/731,75.2,95.0,87.9,0.05,59.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Tennessee,Chattanooga,37421,742,https://www.homedepot.com/l/Chattanooga/TN/Chattanooga/37421/742,70.3,94.5,86.7,0.0,70.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Tennessee,"Clarksville, TN",37040,726,https://www.homedepot.com/l/Clarksville-TN/TN/Clarksville/37040/726,71.6,86.7,82.4,0.41,86.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,SE
Tennessee,Cleveland,37312,743,https://www.homedepot.com/l/Cleveland/TN/Cleveland/37312/743,70.7,93.4,86.3,0.01,70.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Tennessee,Collierville,38017,729,https://www.homedepot.com/l/Collierville/TN/Collierville/38017/729,76.5,91.4,85.9,0.3,76.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Tennessee,Cordova,38133,704,https://www.homedepot.com/l/Cordova/TN/Memphis/38133/704,78.1,92.5,86.4,0.46,73.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Tennessee,"Covington,TN",38019,779,https://www.homedepot.com/l/Covington-TN/TN/Covington/38019/779,76.1,90.9,84.9,0.23,76.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Tennessee,"Franklin,TN",37064,734,https://www.homedepot.com/l/Franklin-TN/TN/Franklin/37064/734,72.3,88.5,82.2,0.84,79.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Tennessee,"Hendersonville,TN",37075,735,https://www.homedepot.com/l/Hendersonville-TN/TN/Hendersonville/37075/735,77.9,91.8,86.5,0.67,64.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Tennessee,Hermitage,37076,733,https://www.homedepot.com/l/Hermitage/TN/Hermitage/37076/733,77.4,92.3,86.3,0.46,63.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Tennessee,Hickory Hill,38115,725,https://www.homedepot.com/l/Hickory-Hill/TN/Memphis/38115/725,77.4,92.8,86.8,0.32,73.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Tennessee,"Jackson, TN",38305,727,https://www.homedepot.com/l/Jackson-TN/TN/Jackson/38305/727,75.4,89.8,84.6,0.22,81.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Tennessee,Johnson City,37604,701,https://www.homedepot.com/l/Johnson-City/TN/Johnson-City/37604/701,65.3,88.3,82.7,0.21,74.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Tennessee,Kingsport,37660,702,https://www.homedepot.com/l/Kingsport/TN/Kingsport/37660/702,66.7,90.3,84.1,0.38,73.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Tennessee,"Lebanon,TN",37090,745,https://www.homedepot.com/l/Lebanon-TN/TN/Lebanon/37090/745,72.0,88.9,82.4,1.11,78.0,Torrential rain shower,//cdn.weatherapi.com/weather/64x64/day/359.png,SE
Tennessee,Lenoir City,37772,740,https://www.homedepot.com/l/Lenoir-City/TN/Lenoir-City/37772/740,70.3,93.9,87.0,0.02,68.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Tennessee,Madison,37115,720,https://www.homedepot.com/l/Madison/TN/Madison/37115/720,77.9,91.8,86.5,0.67,64.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Tennessee,Manchester,37355,748,https://www.homedepot.com/l/Manchester/TN/Manchester/37355/748,71.4,87.8,82.5,0.25,77.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Tennessee,Maryville,37801,724,https://www.homedepot.com/l/Maryville/TN/Maryville/37801/724,72.0,94.5,88.2,0.03,63.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Tennessee,Morristown,37814,744,https://www.homedepot.com/l/Morristown/TN/Morristown/37814/744,69.6,91.8,84.7,0.24,70.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Tennessee,Murfreesboro,37129,707,https://www.homedepot.com/l/Murfreesboro/TN/Murfreesboro/37129/707,71.8,90.5,83.9,0.2,74.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Tennessee,N Chattanooga,37343,770,https://www.homedepot.com/l/N-Chattanooga/TN/Hixson/37343/770,70.3,93.7,86.4,0.0,71.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Tennessee,N Knoxville,37921,728,https://www.homedepot.com/l/N-Knoxville/TN/Knoxville/37921/728,75.2,95.0,87.9,0.05,59.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Tennessee,Nashville Briley Parkway,37216,778,https://www.homedepot.com/l/Nashville-Briley-Parkway/TN/Nashville/37216/778,77.4,92.3,86.3,0.46,63.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Tennessee,Oak Ridge,37830,736,https://www.homedepot.com/l/Oak-Ridge/TN/Oak-Ridge/37830/736,70.2,92.8,85.5,0.04,69.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Tennessee,Poplar Midtown,38104,8916,https://www.homedepot.com/l/Poplar-Midtown/TN/Memphis/38104/8916,77.9,93.6,87.7,0.11,71.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Tennessee,Pulaski,38478,772,https://www.homedepot.com/l/Pulaski/TN/Pulaski/38478/772,70.7,88.7,82.4,0.31,78.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Tennessee,Se Knoxville,37920,773,https://www.homedepot.com/l/Se-Knoxville/TN/Knoxville/37920/773,72.0,94.5,88.2,0.03,63.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Tennessee,Sevierville,37876,739,https://www.homedepot.com/l/Sevierville/TN/Sevierville/37876/739,68.7,93.7,87.7,0.02,66.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Tennessee,Smyrna,37167,776,https://www.homedepot.com/l/Smyrna/TN/Smyrna/37167/776,73.4,91.4,84.8,0.25,69.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Tennessee,"Spring Hill,TN",37174,775,https://www.homedepot.com/l/Spring-Hill-TN/TN/Spring-Hill/37174/775,70.7,88.9,81.9,0.52,80.0,Torrential rain shower,//cdn.weatherapi.com/weather/64x64/day/359.png,SE
Tennessee,Thompson Lane,37204,732,https://www.homedepot.com/l/Thompson-Lane/TN/Nashville/37204/732,74.7,89.2,83.2,0.56,71.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Tennessee,Truse In-Town,38117,703,https://www.homedepot.com/l/Truse-In-Town/TN/Memphis/38117/703,77.4,92.8,86.8,0.32,73.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Tennessee,W Knoxville,37922,730,https://www.homedepot.com/l/W-Knoxville/TN/Knoxville/37922/730,72.9,94.3,87.6,0.04,65.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Tennessee,"Winchester,TN",37398,747,https://www.homedepot.com/l/Winchester-TN/TN/Winchester/37398/747,70.2,88.5,83.0,0.1,76.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Texas,Abilene,79606,6583,https://www.homedepot.com/l/Abilene/TX/Abilene/79606/6583,77.9,101.7,91.2,0.0,33.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Alamo Heights,78209,6544,https://www.homedepot.com/l/Alamo-Heights/TX/San-Antonio/78209/6544,74.7,100.6,88.2,0.0,56.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Allen,75013,6502,https://www.homedepot.com/l/Allen/TX/Allen/75013/6502,82.2,102.2,92.6,0.0,42.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Alvin,77511,6539,https://www.homedepot.com/l/Alvin/TX/Alvin/77511/6539,77.4,93.7,87.4,0.01,75.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Amarillo,79124,6552,https://www.homedepot.com/l/Amarillo/TX/Amarillo/79124/6552,68.2,99.0,84.6,0.04,47.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Arlington,76017,541,https://www.homedepot.com/l/Arlington/TX/Arlington/76017/541,81.1,102.0,92.0,0.0,43.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Austin Mueller Airport,78723,6892,https://www.homedepot.com/l/Austin-Mueller-Airport/TX/Austin/78723/6892,74.8,101.7,89.6,0.0,52.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Balch Springs,75180,555,https://www.homedepot.com/l/Balch-Springs/TX/Balch-Springs/75180/555,80.6,101.3,91.4,0.0,46.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Bandera Rd,78249,6547,https://www.homedepot.com/l/Bandera-Rd/TX/San-Antonio/78249/6547,72.0,97.9,85.4,0.0,59.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Bastrop,78602,6575,https://www.homedepot.com/l/Bastrop/TX/Bastrop/78602/6575,72.3,99.0,86.8,0.0,63.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Baytown,77521,6507,https://www.homedepot.com/l/Baytown/TX/Baytown/77521/6507,81.1,94.5,89.1,0.0,65.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Beaumont,77703,501,https://www.homedepot.com/l/Beaumont/TX/Beaumont/77703/501,77.7,97.0,89.8,0.16,71.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Bee Cave,78738,6531,https://www.homedepot.com/l/Bee-Cave/TX/Bee-Cave/78738/6531,72.9,100.0,88.0,0.0,53.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Bellmead Waco,76705,6830,https://www.homedepot.com/l/Bellmead-Waco/TX/Waco/76705/6830,75.9,100.8,90.0,0.0,49.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Beltway 8,77072,584,https://www.homedepot.com/l/Beltway-8/TX/Houston/77072/584,79.0,99.1,90.3,0.01,67.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Bitters Rd,78232,582,https://www.homedepot.com/l/Bitters-Rd/TX/San-Antonio/78232/582,74.7,100.6,88.2,0.0,56.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Boerne,78006,6556,https://www.homedepot.com/l/Boerne/TX/Boerne/78006/6556,70.7,98.1,85.1,0.0,58.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Brenham,77833,8518,https://www.homedepot.com/l/Brenham/TX/Brenham/77833/8518,73.4,97.2,86.9,0.0,67.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Bridgepoint,78415,6584,https://www.homedepot.com/l/Bridgepoint/TX/Corpus-Christi/78415/6584,77.7,93.7,88.4,0.0,73.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Brinkman,77008,577,https://www.homedepot.com/l/Brinkman/TX/Houston/77008/577,80.8,100.4,92.2,0.02,60.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Brownsville,78521,6521,https://www.homedepot.com/l/Brownsville/TX/Brownsville/78521/6521,80.1,94.5,89.3,0.0,69.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Brownwood,76801,6820,https://www.homedepot.com/l/Brownwood/TX/Brownwood/76801/6820,76.5,100.6,89.8,0.0,41.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Bulverde,78163,6989,https://www.homedepot.com/l/Bulverde/TX/Bulverde/78163/6989,74.7,100.6,88.2,0.0,56.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Burleson,76028,8438,https://www.homedepot.com/l/Burleson/TX/Burleson/76028/8438,79.5,101.5,91.6,0.0,44.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Cambray,78229,581,https://www.homedepot.com/l/Cambray/TX/San-Antonio/78229/581,73.8,99.9,87.4,0.0,58.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Carrollton,75006,6555,https://www.homedepot.com/l/Carrollton/TX/Carrollton/75006/6555,83.7,103.6,93.9,0.0,39.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Cedar Hill,75104,530,https://www.homedepot.com/l/Cedar-Hill/TX/Cedar-Hill/75104/530,81.5,101.5,91.6,0.0,44.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Cedar Park,78613,6585,https://www.homedepot.com/l/Cedar-Park/TX/Cedar-Park/78613/6585,73.9,100.2,88.4,0.0,49.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Central Plano,75023,6833,https://www.homedepot.com/l/Central-Plano/TX/Plano/75023/6833,82.2,102.2,92.6,0.0,42.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Clear Lake Shores,77565,6560,https://www.homedepot.com/l/Clear-Lake-Shores/TX/Clear-Lake-Shores/77565/6560,79.2,92.7,87.7,0.01,73.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Texas,Cleburne,76033,6520,https://www.homedepot.com/l/Cleburne/TX/Cleburne/76033/6520,77.2,100.2,89.9,0.0,47.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Coit Rd,75080,6504,https://www.homedepot.com/l/Coit-Rd/TX/Richardson/75080/6504,83.1,102.7,93.2,0.0,40.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,College Station,77840,6559,https://www.homedepot.com/l/College-Station/TX/College-Station/77840/6559,73.0,95.4,85.9,0.0,67.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Conroe,77304,508,https://www.homedepot.com/l/Conroe/TX/Conroe/77304/508,77.9,99.3,89.8,0.0,60.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Copperfield,77084,6506,https://www.homedepot.com/l/Copperfield/TX/Houston/77084/6506,80.8,100.4,91.7,0.0,59.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Corpus Christi,78411,526,https://www.homedepot.com/l/Corpus-Christi/TX/Corpus-Christi/78411/526,77.7,93.7,88.4,0.0,73.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Corsicana,75109,6817,https://www.homedepot.com/l/Corsicana/TX/Corsicana/75109/6817,76.5,97.9,88.4,0.0,56.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Culebra,78251,6818,https://www.homedepot.com/l/Culebra/TX/San-Antonio/78251/6818,73.8,99.9,87.4,0.0,58.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Del Rio,78840,6832,https://www.homedepot.com/l/Del-Rio/TX/Del-Rio/78840/6832,75.4,97.2,84.5,0.0,51.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,SE
Texas,Denton,76208,6840,https://www.homedepot.com/l/Denton/TX/Denton/76208/6840,79.7,102.0,91.7,0.0,46.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Dripping Springs,78620,8995,https://www.homedepot.com/l/Dripping-Springs/TX/Dripping-Springs/78620/8995,71.2,98.8,86.7,0.0,55.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,E Amarillo,79109,6831,https://www.homedepot.com/l/E-Amarillo/TX/Amarillo/79109/6831,68.2,99.0,84.6,0.04,47.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,E Ft Worth,76112,6534,https://www.homedepot.com/l/E-Ft-Worth/TX/Fort-Worth/76112/6534,82.2,102.7,93.1,0.0,40.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,E Lubbock,79413,6827,https://www.homedepot.com/l/E-Lubbock/TX/Lubbock/79413/6827,73.0,97.5,86.6,0.0,40.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,East El Paso,79938,8523,https://www.homedepot.com/l/East-El-Paso/TX/El-Paso/79938/8523,79.3,97.9,88.4,0.03,26.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,El Paso,79936,522,https://www.homedepot.com/l/El-Paso/TX/El-Paso/79936/522,79.3,97.9,88.4,0.03,26.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Eldorado-Webster (r0567),77598,1859,https://www.homedepot.com/l/Eldorado-Webster-r0567/TX/Webster/77598/1859,79.2,92.7,87.7,0.01,73.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Texas,Euless,76040,537,https://www.homedepot.com/l/Euless/TX/Euless/76040/537,82.4,102.7,93.0,0.0,40.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Fair Ave,78223,503,https://www.homedepot.com/l/Fair-Ave/TX/San-Antonio/78223/503,74.1,100.9,88.6,0.0,58.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Five Point,78410,6564,https://www.homedepot.com/l/Five-Point/TX/Corpus-Christi/78410/6564,77.0,95.7,89.1,0.0,71.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Flower Mound,75022,6572,https://www.homedepot.com/l/Flower-Mound/TX/Flower-Mound/75022/6572,81.5,102.7,92.9,0.0,41.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Forest Ln,75243,6503,https://www.homedepot.com/l/Forest-Ln/TX/Dallas/75243/6503,83.1,102.7,93.2,0.0,40.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Four Points - W Austin,78726,8418,https://www.homedepot.com/l/Four-Points-W-Austin/TX/Austin/78726/8418,73.9,100.2,88.4,0.0,49.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Ft Worth,76109,542,https://www.homedepot.com/l/Ft-Worth/TX/Fort-Worth/76109/542,78.3,101.5,91.3,0.0,45.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,"Gainesville,TX",76240,519,https://www.homedepot.com/l/Gainesville-TX/TX/Gainesville/76240/519,79.5,101.1,90.9,0.0,49.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Galveston,77551,6574,https://www.homedepot.com/l/Galveston/TX/Galveston/77551/6574,82.0,84.6,83.3,0.0,80.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Garland,75040,553,https://www.homedepot.com/l/Garland/TX/Garland/75040/553,81.9,101.8,92.2,0.0,44.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Georgetown,78628,6538,https://www.homedepot.com/l/Georgetown/TX/Georgetown/78628/6538,73.2,100.0,88.3,0.0,50.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Granbury,76048,6571,https://www.homedepot.com/l/Granbury/TX/Granbury/76048/6571,77.4,101.7,91.3,0.0,44.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Grand Parkway,77494,6561,https://www.homedepot.com/l/Grand-Parkway/TX/Katy/77494/6561,76.3,95.7,87.4,0.0,70.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Grand Prairie,75052,507,https://www.homedepot.com/l/Grand-Prairie/TX/Grand-Prairie/75052/507,82.9,102.7,92.8,0.0,40.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Grand Prairie South,75052,8517,https://www.homedepot.com/l/Grand-Prairie-South/TX/Grand-Prairie/75052/8517,82.9,102.7,92.8,0.0,40.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,"Greenville,TX",75402,6554,https://www.homedepot.com/l/Greenville-TX/TX/Greenville/75402/6554,77.5,98.2,88.4,0.0,56.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Gulf Freeway,77089,6501,https://www.homedepot.com/l/Gulf-Freeway/TX/Houston/77089/6501,80.2,98.1,91.1,0.01,64.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Gulfgate Mall,77087,6509,https://www.homedepot.com/l/Gulfgate-Mall/TX/Houston/77087/6509,80.2,98.1,91.1,0.01,64.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Harlingen,78552,6528,https://www.homedepot.com/l/Harlingen/TX/Harlingen/78552/6528,78.4,97.2,90.6,0.0,67.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Hillcroft,77085,6859,https://www.homedepot.com/l/Hillcroft/TX/Houston/77085/6859,79.0,99.1,90.3,0.01,67.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Houston Hwy 290,77040,6525,https://www.homedepot.com/l/Houston-Hwy-290/TX/Houston/77040/6525,80.8,100.4,91.7,0.0,59.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Howard Lane,78753,6553,https://www.homedepot.com/l/Howard-Lane/TX/Austin/78753/6553,74.8,101.7,89.6,0.0,52.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Humble,77338,576,https://www.homedepot.com/l/Humble/TX/Humble/77338/576,82.6,102.4,93.7,0.0,54.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Huntsville,77320,6578,https://www.homedepot.com/l/Huntsville/TX/Huntsville/77320/6578,74.1,98.6,87.9,0.0,64.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Hutto,78634,8439,https://www.homedepot.com/l/Hutto/TX/Hutto/78634/8439,73.0,102.0,89.3,0.0,54.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Irving,75061,563,https://www.homedepot.com/l/Irving/TX/Irving/75061/563,82.9,103.1,93.3,0.0,39.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Katy,77449,534,https://www.homedepot.com/l/Katy/TX/Katy/77449/534,76.3,95.7,87.4,0.0,70.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Keller,76248,6548,https://www.homedepot.com/l/Keller/TX/Keller/76248/6548,79.3,101.3,91.4,0.0,46.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Kerrville,78028,6576,https://www.homedepot.com/l/Kerrville/TX/Kerrville/78028/6576,68.7,96.4,84.7,0.0,55.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Killeen,76543,6526,https://www.homedepot.com/l/Killeen/TX/Killeen/76543/6526,75.2,99.1,88.3,0.0,48.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Kingsbridge,77498,6860,https://www.homedepot.com/l/Kingsbridge/TX/Sugar-Land/77498/6860,77.9,98.1,89.1,0.01,70.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Kuykendahl,77389,2389,https://www.homedepot.com/l/Kuykendahl/TX/Spring/77389/2389,80.4,100.2,91.3,0.0,56.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Kyle,78640,8454,https://www.homedepot.com/l/Kyle/TX/Kyle/78640/8454,72.0,100.4,87.5,0.0,58.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Lake Jackson,77566,6517,https://www.homedepot.com/l/Lake-Jackson/TX/Lake-Jackson/77566/6517,77.9,94.1,87.7,0.0,73.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,"Lake Worth,TX",76135,6549,https://www.homedepot.com/l/Lake-Worth-TX/TX/Lake-Worth/76135/6549,79.0,101.7,91.8,0.0,44.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Lakeline,78717,509,https://www.homedepot.com/l/Lakeline/TX/Austin/78717/509,73.9,101.1,89.0,0.0,49.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,"Lancaster,TX",75146,8976,https://www.homedepot.com/l/Lancaster-TX/TX/Lancaster/75146/8976,80.2,101.5,91.2,0.0,47.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Laredo,78041,6540,https://www.homedepot.com/l/Laredo/TX/Laredo/78041/6540,78.4,103.5,91.8,0.0,54.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,League City,77573,1853,https://www.homedepot.com/l/League-City/TX/League-City/77573/1853,79.2,92.7,87.7,0.01,73.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Texas,Lemmon Ave,75209,589,https://www.homedepot.com/l/Lemmon-Ave/TX/Dallas/75209/589,83.7,103.6,93.8,0.0,39.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
